,county,district_num,dist_name,dist_type,school_num,school_name,instruct_type,charter_type,aea,magnet_status,school_enrollment,zipcode,school_type,pcent_econ_disadv,pcent_esl,rating,X,Y
558,bexar_county,15905,edgewood_isd,independent,15905141,pre-k_4_san_antonio,regular_instructional,campus_charter,n,n,51,78227,elementary,90.5,8.1,c,-98.589312,29.421747
559,bexar_county,15910,north_east_isd,independent,15910148,pre-k_academy_at_west_avenue,regular_instructional,,n,n,322,78213,elementary,89.9,35.7,b,-98.5307113,29.495492
560,bexar_county,15911,east_central_isd,independent,15911109,pre/k_for_sa_-_east_central_isd,regular_instructional,,n,n,24,78263,elementary,90.0,20.0,c,-98.451225,29.356191
561,bexar_county,15843,prelude_preparatory_charter_school,charter,15843101,prelude_preparatory_charter_school,regular_instructional,open_enrollment_charter,n,n,98,78211,elementary,86.7,0.0,not_rated,-98.53589086,29.37654693
562,bexar_county,15908,south_san_antonio_isd,independent,15908107,price_el,regular_instructional,,n,n,391,78224,elementary,90.6,36.3,b,-98.55292706,29.3600552
563,bexar_county,15839,promesa_academy_charter_school,charter,15839001,promesa_academy_charter_school,regular_instructional,open_enrollment_charter,n,n,313,78207,elementary,80.9,9.2,not_rated_senate_bill_1365,-98.5272579,29.40885842
564,bexar_county,15915,northside_isd,independent,15915167,raba_el,regular_instructional,,n,n,596,78251,elementary,44.0,10.1,a,-98.66061735,29.5374634
565,comal_county,46902,comal_isd,independent,46902101,rahe_bulverde_el,regular_instructional,,n,n,489,78130,elementary,21.6,1.7,a,-98.46170599,29.75993319
566,bexar_county,15906,randolph_field_isd,independent,15906101,randolph_el,regular_instructional,,n,n,632,78148,elementary,3.6,0.8,a,-98.282844,29.53881
567,bexar_county,15906,randolph_field_isd,independent,15906001,randolph_h_s,regular_instructional,,n,n,469,78148,high_school,3.7,0.2,a,-98.28179768,29.53487793
568,bexar_county,15906,randolph_field_isd,independent,15906041,randolph_middle,regular_instructional,,n,n,361,78148,middle_school,3.9,0.3,b,-98.28179768,29.53487793
569,bexar_county,15915,northside_isd,independent,15915053,rawlinson_middle,regular_instructional,,n,n,1245,78249,middle_school,34.2,11.7,b,-98.58585862,29.57614994
570,guadalupe_county,94902,schertz-cibolo-u_city_isd,independent,94902041,ray_d_corbett_j_h,regular_instructional,,n,n,1188,78154,middle_school,34.0,4.5,b,-98.243118,29.528073
571,bexar_county,15904,harlandale_isd,independent,15904110,rayburn_el,regular_instructional,,n,n,360,78221,elementary,91.2,15.1,b,-98.51489799,29.35764876
572,bexar_county,15915,northside_isd,independent,15915042,rayburn_middle,regular_instructional,,n,n,710,78227,middle_school,85.5,12.6,c,-98.64029009,29.38423534
573,bexar_county,15910,north_east_isd,independent,15910007,reagan_h_s,regular_instructional,,n,n,3397,78258,high_school,23.5,4.9,a,-98.48817818,29.61865044
574,comal_county,46902,comal_isd,independent,46902113,rebecca_creek_el,regular_instructional,,n,n,605,78130,elementary,54.0,3.5,a,-98.29958307,29.936185
575,bexar_county,15915,northside_isd,independent,15915013,reddix_center,alternative_instructional,,y,n,268,78229,elem/secondary,30.8,2.6,not_rated,-98.57709299,29.51806581
576,bexar_county,15910,north_east_isd,independent,15910128,redland_oaks_el,regular_instructional,,n,n,360,78247,elementary,52.0,4.7,a,-98.43005245,29.59144713
577,bexar_county,15910,north_east_isd,independent,15910120,regency_place_el,regular_instructional,,n,n,454,78217,elementary,87.9,57.9,b,-98.44765529,29.53345044
578,bexar_county,15915,northside_isd,independent,15915169,rhodes_el,regular_instructional,,n,n,490,78240,elementary,74.3,3.6,b,-98.60050422,29.51232206
579,bexar_county,15907,san_antonio_isd,independent,15907055,rhodes_middle,regular_instructional,,n,y,544,78207,middle_school,96.9,22.0,not_rated_senate_bill_1365,-98.54121928,29.41678222
580,bexar_county,15916,judson_isd,independent,15916116,ricardo_salinas_el,regular_instructional,,n,n,789,78148,elementary,54.8,6.1,a,-98.31228681,29.5323528
581,bexar_county,15910,north_east_isd,independent,15910112,ridgeview_el,regular_instructional,,n,n,541,78216,elementary,80.6,56.1,c,-98.49176596,29.512764
582,bexar_county,15907,san_antonio_isd,independent,15907160,riverside_park_el,regular_instructional,,n,n,287,78210,elementary,93.8,30.8,b,-98.48236018,29.38875664
583,bexar_county,15910,north_east_isd,independent,15910139,roan_forest_el,regular_instructional,,n,n,861,78259,elementary,39.8,37.3,a,-98.43810425,29.65255978
584,bexar_county,15907,san_antonio_isd,independent,15907131,robert_b_green_el,regular_instructional,,n,n,119,78210,elementary,94.5,3.7,b,-98.48338495,29.39977071
585,bexar_county,15908,south_san_antonio_isd,independent,15908044,robert_c_zamora_middle,regular_instructional,,n,n,437,78224,middle_school,100.0,24.4,c,-98.54667691,29.33867408
586,bexar_county,15914,ft_sam_houston_isd,independent,15914001,robert_g_cole_middle/high_school,regular_instructional,,n,n,777,78234,elem/secondary,19.6,1.4,a,-98.41970496,29.47841805
587,bexar_county,15907,san_antonio_isd,independent,15907133,rodriguez_montessori_el,regular_instructional,campus_charter,n,n,172,78207,elementary,65.7,11.2,b,-98.53936995,29.42520331
588,bexar_county,15907,san_antonio_isd,independent,15907161,rogers_academy,regular_instructional,,n,n,695,78212,elementary,90.4,35.9,c,-98.50339224,29.47328323
589,bexar_county,15907,san_antonio_isd,independent,15907057,rogers_middle,regular_instructional,,n,n,364,78223,middle_school,91.9,14.5,c,-98.4267288,29.36759264
590,bexar_county,15916,judson_isd,independent,15916118,rolling_meadows_el,regular_instructional,,n,n,892,78233,elementary,55.5,3.8,b,-98.34310679,29.59610944
591,bexar_county,15912,southwest_isd,independent,15912041,ronald_e_mcnair_middle,regular_instructional,,n,n,748,78252,middle_school,81.9,25.2,b,-98.72289698,29.27324382
592,bexar_county,15905,edgewood_isd,independent,15905113,roosevelt_el,regular_instructional,,n,n,305,78237,elementary,82.7,23.2,c,-98.562816,29.43578452
593,bexar_county,15910,north_east_isd,independent,15910004,roosevelt_h_s,regular_instructional,,n,y,2599,78218,high_school,74.8,17.2,c,-98.3898585,29.507841
594,guadalupe_county,94902,schertz-cibolo-u_city_isd,independent,94902102,rose_garden_el,regular_instructional,,n,n,902,78154,elementary,44.2,1.5,not_rated_senate_bill_1365,-98.25086538,29.53232436
595,bexar_county,15915,northside_isd,independent,15915043,ross_middle,regular_instructional,,n,n,945,78228,middle_school,86.0,17.3,c,-98.60254101,29.457153
596,bexar_county,15908,south_san_antonio_isd,independent,15908113,roy_benavidez_el,regular_instructional,,n,n,506,78224,elementary,91.5,35.4,b,-98.55020855,29.3405435
597,bexar_county,15905,edgewood_isd,independent,15905104,roy_cisneros_el,regular_instructional,campus_charter,n,n,210,78237,elementary,99.1,36.1,c,-98.5499839,29.43867342
598,bexar_county,15842,royal_public_schools,charter,15842001,royal_academy_of_excellence,regular_instructional,open_enrollment_charter,n,n,192,78223,elementary,97.3,9.0,not_rated,-98.47802839,29.38314298
599,bexar_county,15910,north_east_isd,independent,15910138,royal_ridge_el,regular_instructional,,n,n,468,78239,elementary,72.5,9.8,b,-98.370414,29.53412547
600,bexar_county,15915,northside_isd,independent,15915048,rudder_middle,regular_instructional,,n,n,994,78240,middle_school,74.9,23.4,c,-98.61666509,29.54012134
601,bexar_county,15802,george_gervin_academy,charter,15802004,ruth_jones_mcclendon_middle,alternative_instructional,open_enrollment_charter,n,n,67,78218,elem/secondary,71.0,17.4,b,-98.42895492,29.49242575
602,bexar_county,15909,somerset_isd,independent,15909104,s/sgt_michael_p_barrera_veterans_el,regular_instructional,,n,n,583,78069,elementary,90.8,22.3,a,-98.5882632,29.20758235
603,bexar_county,15907,san_antonio_isd,independent,15907239,saisd_-_pk_4_sa,regular_instructional,,n,n,94,78212,elementary,95.5,15.2,b,-98.49793472,29.43291306
604,bexar_county,15911,east_central_isd,independent,15911111,salado_el,regular_instructional,,n,y,696,78222,elementary,77.7,41.6,c,-98.400024,29.363652
605,guadalupe_county,94902,schertz-cibolo-u_city_isd,independent,94902001,samuel_clemens_h_s,regular_instructional,,n,n,2544,78154,high_school,29.3,2.6,b,-98.26504326,29.56239235
606,bexar_county,15840,san_antonio_preparatory_schools,charter,15840001,san_antonio_preparatory,regular_instructional,open_enrollment_charter,n,n,156,78244,middle_school,56.1,0.0,c,-98.35988104,29.46779948
607,bexar_county,15907,san_antonio_isd,independent,15907144,sarah_s_king_el,regular_instructional,,n,n,564,78207,elementary,97.5,20.9,c,-98.53740092,29.40758946
608,bexar_county,15909,somerset_isd,independent,15909105,savannah_heights_int,regular_instructional,,n,n,576,78069,middle_school,88.4,29.5,b,-98.60468156,29.20311197
609,bexar_county,15915,northside_isd,independent,15915179,scarborough_el,regular_instructional,,n,n,897,78238,elementary,27.1,4.5,b,-98.73403817,29.52013844
610,bexar_county,15907,san_antonio_isd,independent,15907164,schenck_el,regular_instructional,,n,n,544,78223,elementary,90.3,31.3,a,-98.43587213,29.36111726
611,guadalupe_county,94902,schertz-cibolo-u_city_isd,independent,94902103,schertz_el,regular_instructional,,n,n,671,78154,elementary,60.9,25.9,c,-98.26880644,29.5558691
612,bexar_county,15915,northside_isd,independent,15915143,scobee_el,regular_instructional,,n,n,500,78249,elementary,37.4,3.4,a,-98.64171726,29.55389296
613,comal_county,46901,new_braunfels_isd,independent,46901104,seele_el,regular_instructional,,n,n,313,78130,elementary,42.6,1.4,a,-98.13909228,29.70800157
614,bexar_county,15807,southwest_preparatory_school,charter,15807102,seguin_el,regular_instructional,open_enrollment_charter,n,n,251,78209,elem/secondary,69.9,1.2,c,-97.92377695,29.57628875
615,guadalupe_county,94901,seguin_isd,independent,94901001,seguin_h_s,regular_instructional,,n,n,2101,78155,high_school,59.1,7.1,c,-97.94702117,29.5788632
616,bexar_county,15910,north_east_isd,independent,15910113,serna_el,regular_instructional,,n,n,315,78217,elementary,93.6,8.3,b,-98.41446,29.51638545
617,bexar_county,15912,southwest_isd,independent,15912042,sharon_christa_mcauliffe_middle,regular_instructional,,n,n,677,78252,middle_school,93.7,27.4,c,-98.62112245,29.33266858
618,bexar_county,15909,somerset_isd,independent,15909006,shirleen_zacharias_early_clge_leadership_academy,regular_instructional,,n,n,-1,78069,high_school,75.4,4.9,a,-98.6521995,29.229768
619,bexar_county,15911,east_central_isd,independent,15911104,sinclair_el,regular_instructional,,n,n,721,78222,elementary,85.0,2.4,c,-98.37324892,29.38576566
620,travis_county,227806,university_of_texas_university_charter_school,charter,227806052,sjrc_texas,alternative_instructional,college/university_charter,y,n,10,78163,high_school,93.8,0.0,not_rated,-98.348589,29.774988
621,bexar_county,15912,southwest_isd,independent,15912105,sky_harbour_el,regular_instructional,,n,n,475,78252,elementary,96.4,29.7,b,-98.61308773,29.33711566
622,bexar_county,15907,san_antonio_isd,independent,15907165,smith_el,regular_instructional,,n,n,254,78203,elementary,98.0,34.8,b,-98.45675847,29.411217
623,comal_county,46902,comal_isd,independent,46902002,smithson_valley_h_s,regular_instructional,,n,n,2332,78130,high_school,15.1,3.5,a,-98.360586,29.80422
624,comal_county,46902,comal_isd,independent,46902041,smithson_valley_middle,regular_instructional,,n,n,928,78130,middle_school,13.1,1.6,a,-98.348373,29.820726
625,bexar_county,15830,somerset_academies_of_texas,charter,15830001,somerset_academy_brooks,regular_instructional,open_enrollment_charter,n,n,1317,78235,elem/secondary,68.1,4.6,c,-98.42664297,29.33793902
626,bexar_county,15830,somerset_academies_of_texas,charter,15830101,somerset_academy_collegiate,regular_instructional,open_enrollment_charter,n,n,1367,78230,elem/secondary,63.4,6.2,b,-98.533962,29.521314
627,bexar_county,15830,somerset_academies_of_texas,charter,15830102,somerset_academy_lone_star,regular_instructional,open_enrollment_charter,n,n,188,78216,elementary,62.3,18.5,b,-98.506341,29.49434647
628,bexar_county,15830,somerset_academies_of_texas,charter,15830103,somerset_academy_oaks,regular_instructional,open_enrollment_charter,n,n,225,78240,elementary,41.2,16.4,b,-98.60538647,29.53273784
629,bexar_county,15909,somerset_isd,independent,15909103,somerset_early_childhood_el,regular_instructional,,n,n,352,78069,elementary,86.6,22.5,a,-98.65572585,29.22345171
630,bexar_county,15909,somerset_isd,independent,15909101,somerset_el,regular_instructional,,n,n,727,78069,elementary,86.5,28.4,a,-98.654517,29.225619
631,bexar_county,15909,somerset_isd,independent,15909001,somerset_h_s,regular_instructional,,n,n,1148,78069,high_school,81.6,13.6,b,-98.65045549,29.23017148
632,bexar_county,15909,somerset_isd,independent,15909041,somerset_j_h,regular_instructional,,n,n,619,78069,middle_school,80.8,24.8,a,-98.65345439,29.22619323
633,bexar_county,15908,south_san_antonio_isd,independent,15908001,south_san_antonio_h_s,regular_instructional,,n,n,1786,78224,high_school,85.3,15.5,c,-98.54575686,29.34854373
634,bexar_county,15908,south_san_antonio_isd,independent,15908006,south_san_antonio_h_s_-_west_campus,regular_instructional,,n,n,521,78242,high_school,82.5,22.8,not_rated_senate_bill_1365,-98.61144025,29.3555698
635,bexar_county,15917,southside_isd,independent,15917002,southside_alter_ctr,daep_instructional,,n,n,-1,78221,elem/secondary,82.6,17.4,not_rated,-98.43971952,29.22077375
636,bexar_county,15917,southside_isd,independent,15917001,southside_h_s,regular_instructional,,n,n,1685,78221,high_school,80.6,17.7,b,-98.473491,29.23578
637,bexar_county,15912,southwest_isd,independent,15912101,southwest_el,regular_instructional,,n,n,654,78252,elementary,75.0,19.3,a,-98.67280269,29.30661041
638,bexar_county,15912,southwest_isd,independent,15912001,southwest_h_s,regular_instructional,,n,n,2152,78252,high_school,69.4,11.8,b,-98.67454401,29.30768708
639,bexar_county,15912,southwest_isd,independent,15912005,southwest_legacy_h_s,regular_instructional,,n,n,2014,78252,high_school,89.9,16.4,c,-98.590393,29.29189187
640,bexar_county,15807,southwest_preparatory_school,charter,15807101,southwest_prep_northwest_el,regular_instructional,open_enrollment_charter,n,n,93,78238,elementary,87.6,21.3,not_rated_senate_bill_1365,-98.61742898,29.45144699
641,bexar_county,15807,southwest_preparatory_school,charter,15807001,southwest_preparatory_school,alternative_instructional,open_enrollment_charter,n,n,53,78209,elementary,83.3,9.1,a,-98.44339919,29.48918896
642,bexar_county,15807,southwest_preparatory_school,charter,15807004,southwest_preparatory_school-northwest,alternative_instructional,open_enrollment_charter,y,n,142,78238,elem/secondary,85.5,22.8,a,-98.61742898,29.45144699
643,bexar_county,15807,southwest_preparatory_school,charter,15807002,southwest_preparatory_southeast_campus,alternative_instructional,open_enrollment_charter,n,n,179,78220,elem/secondary,92.9,8.8,not_rated_senate_bill_1365,-98.40558846,29.418759
644,bexar_county,15912,southwest_isd,independent,15912110,spicewood_park_el,regular_instructional,,n,n,593,78252,elementary,92.9,3.1,b,-98.56111384,29.30568342
645,comal_county,46902,comal_isd,independent,46902044,spring_branch_middle,regular_instructional,,n,n,578,78130,middle_school,26.1,6.5,a,-98.435241,29.797371
646,bexar_county,15916,judson_isd,independent,15916110,spring_meadows_el,regular_instructional,,n,n,744,78244,elementary,81.0,31.6,b,-98.33524211,29.50148205
647,bexar_county,15831,school_of_science_and_technology_discovery,charter,15831003,sst_advancement,regular_instructional,open_enrollment_charter,n,n,643,78238,elementary,76.8,32.9,a,-95.60970999,29.7149223
648,bexar_county,15827,school_of_science_and_technology,charter,15827002,sst_alamo,regular_instructional,open_enrollment_charter,n,n,771,78233,elementary,47.7,12.4,a,-98.38227008,29.54194715
649,bexar_county,15827,school_of_science_and_technology,charter,15827006,sst_champions,regular_instructional,open_enrollment_charter,n,n,1283,78238,elem/secondary,64.7,23.7,b,-95.48432297,30.00224221
650,bexar_county,15831,school_of_science_and_technology_discovery,charter,15831002,sst_corpus_christi,regular_instructional,open_enrollment_charter,n,n,2215,78238,elem/secondary,77.3,8.3,b,-97.42060614,27.69890071
651,bexar_county,15831,school_of_science_and_technology_discovery,charter,15831001,sst_discovery,regular_instructional,open_enrollment_charter,n,n,530,78238,elementary,68.2,18.4,b,-98.59730173,29.48158687
652,bexar_county,15831,school_of_science_and_technology_discovery,charter,15831006,sst_hill_country,regular_instructional,open_enrollment_charter,n,n,689,78238,elem/secondary,35.5,13.0,a,-98.66210522,29.55741706
653,bexar_county,15831,school_of_science_and_technology_discovery,charter,15831004,sst_northwest,regular_instructional,open_enrollment_charter,n,n,782,78228,elementary,27.9,12.1,b,-98.73085906,29.50402612
654,bexar_county,15827,school_of_science_and_technology,charter,15827001,sst_sa_college_prep_h_s,regular_instructional,open_enrollment_charter,n,n,615,78233,elem/secondary,43.3,6.9,b,-98.44371935,29.51513229
655,bexar_county,15827,school_of_science_and_technology,charter,15827007,sst_schertz,regular_instructional,open_enrollment_charter,n,n,383,78238,elementary,21.8,2.6,a,-98.2445618,29.62201039
656,bexar_county,15827,school_of_science_and_technology,charter,15827005,sst_spring,regular_instructional,open_enrollment_charter,n,n,808,78238,elementary,56.3,23.9,b,-95.44837696,30.0624802
657,bexar_county,15831,school_of_science_and_technology_discovery,charter,15831005,sst_sugarland,regular_instructional,open_enrollment_charter,n,n,774,78228,elementary,69.6,28.4,a,-95.67959476,29.66833666
658,bexar_county,15907,san_antonio_isd,independent,15907025,st_philips_college_early_college_h_s_with_saisd,regular_instructional,campus_charter,n,n,285,78203,high_school,85.9,11.4,a,-98.45343279,29.41339955
659,bexar_county,15905,edgewood_isd,independent,15905125,stafford_center,regular_instructional,,n,n,294,78237,elementary,94.8,17.5,c,-98.57310596,29.42191542
660,bexar_county,15905,edgewood_isd,independent,15905114,stafford_el,regular_instructional,,n,n,266,78237,elementary,90.8,23.0,c,-98.57272553,29.42497265
661,bexar_county,15910,north_east_isd,independent,15910125,stahl_el,regular_instructional,,n,n,586,78247,elementary,75.4,24.6,b,-98.3857274,29.58285066
662,comal_county,46902,comal_isd,independent,46902105,startzville_el,regular_instructional,,n,n,465,78130,elementary,63.7,4.4,b,-98.26854672,29.84095135
663,bexar_county,15905,edgewood_isd,independent,15905015,steam_at_the_fine_arts_academy,regular_instructional,,n,y,259,78237,high_school,87.5,18.0,c,-98.56865954,29.42176585
664,bexar_county,15907,san_antonio_isd,independent,15907166,steele_montessori_el,regular_instructional,campus_charter,n,n,327,78210,elementary,54.0,4.0,c,-98.46190881,29.38813121
665,kendall_county,130801,meadowland_charter_district,charter,130801003,stepping_stones_academy,alternative_instructional,open_enrollment_charter,y,n,23,78006,elem/secondary,100.0,0.0,not_rated,-98.5307113,29.495492
666,bexar_county,15915,northside_isd,independent,15915161,steubing_el,regular_instructional,,n,n,462,78249,elementary,39.8,19.0,a,-98.6564465,29.551878
667,bexar_county,15910,north_east_isd,independent,15910141,steubing_ranch_el,regular_instructional,,n,n,863,78247,elementary,64.1,23.7,a,-98.38871564,29.59547588
668,bexar_county,15915,northside_isd,independent,15915022,stevens_h_s,regular_instructional,,n,n,2800,78251,high_school,51.9,6.2,c,-98.684712,29.440206
669,bexar_county,15915,northside_isd,independent,15915047,stevenson_middle,regular_instructional,,n,n,999,78254,middle_school,41.0,6.9,c,-98.66287623,29.52056706
670,bexar_county,15915,northside_isd,independent,15915050,stinson_middle,regular_instructional,,n,n,1068,78249,middle_school,40.2,11.8,c,-98.65188205,29.563641
671,wilson_county,247906,stockdale_isd,independent,247906101,stockdale_el,regular_instructional,,n,n,397,78160,elementary,44.3,3.4,b,-97.95913033,29.22811184
672,wilson_county,247906,stockdale_isd,independent,247906001,stockdale_h_s,regular_instructional,,n,n,257,78160,high_school,29.5,3.3,b,-97.96163569,29.23171004
673,wilson_county,247906,stockdale_isd,independent,247906041,stockdale_j_h,regular_instructional,,n,n,199,78160,middle_school,39.9,4.3,b,-97.91559003,29.24353
674,bexar_county,15910,north_east_isd,independent,15910133,stone_oak_el,regular_instructional,,n,n,849,78258,elementary,44.7,37.1,a,-98.49985435,29.63592674
675,bexar_county,15904,harlandale_isd,independent,15904105,stonewall/flanders_el,regular_instructional,,n,n,466,78211,elementary,96.5,22.4,b,-98.5179247,29.37346549
676,bexar_county,15907,san_antonio_isd,independent,15907169,storm_el,regular_instructional,campus_charter,n,n,315,78207,elementary,99.6,9.1,c,-98.52851531,29.40247615
677,bexar_county,15915,northside_isd,independent,15915064,straus_middle,regular_instructional,,n,n,1114,78253,middle_school,26.1,6.8,b,-98.77470414,29.5156623
678,bexar_county,15912,southwest_isd,independent,15912102,sun_valley_el,regular_instructional,,n,n,650,78252,elementary,76.6,17.4,b,-98.63566703,29.366921
679,bexar_county,15907,san_antonio_isd,independent,15907061,tafolla_middle,regular_instructional,,n,y,697,78207,middle_school,97.8,23.5,not_rated_senate_bill_1365,-98.51210993,29.42254818
680,bexar_county,15915,northside_isd,independent,15915007,taft_h_s,regular_instructional,,n,y,2694,78253,high_school,38.1,5.8,b,-98.72166473,29.50055469
681,bexar_county,15908,south_san_antonio_isd,independent,15908116,talented_and_gifted_academy,regular_instructional,,n,y,0,78211,elementary,86.2,6.9,b,-98.55820547,29.36058374
682,bexar_county,15904,harlandale_isd,independent,15904048,tejeda_junior_academy,alternative_instructional,,y,n,19,78221,middle_school,88.9,11.1,b,-98.49156544,29.32212537
683,bexar_county,15910,north_east_isd,independent,15910056,tejeda_middle,regular_instructional,,n,n,1055,78259,middle_school,39.7,10.4,a,-98.44074952,29.64079356
684,bexar_county,15904,harlandale_isd,independent,15904043,terrell_wells_middle,regular_instructional,,n,n,661,78221,middle_school,89.6,20.0,b,-98.509779,29.34561553
685,dallas_county,57804,texans_can_academies,charter,57804011,texans_can_academy_-_san_antonio,alternative_instructional,open_enrollment_charter,y,n,218,78211,high_school,92.9,12.3,not_rated_senate_bill_1365,-98.53667363,29.37661841
686,bexar_county,15841,the_gathering_place,charter,15841001,the_gathering_place,regular_instructional,open_enrollment_charter,n,n,628,78238,elementary,57.6,4.9,not_rated_senate_bill_1365,-98.60628685,29.47877405
687,comal_county,46901,new_braunfels_isd,independent,46901038,the_nbisd_learning_center,alternative_instructional,,y,n,86,78130,high_school,51.8,9.4,b,-98.1181125,29.638845
688,bexar_county,15915,northside_isd,independent,15915149,thornton_el,regular_instructional,,n,n,558,78240,elementary,50.4,21.3,b,-98.61382962,29.53884479
689,bexar_county,15910,north_east_isd,independent,15910126,thousand_oaks_el,regular_instructional,,n,n,631,78232,elementary,62.2,2.4,b,-98.45060482,29.5876758
690,bexar_county,15915,northside_isd,independent,15915132,timberwilde_el,regular_instructional,,n,n,512,78250,elementary,72.7,1.1,b,-98.65930119,29.48586071
691,comal_county,46902,comal_isd,independent,46902114,timberwood_park_el,regular_instructional,,n,n,765,78130,elementary,10.0,1.2,a,-98.51048047,29.70649522
692,bexar_county,15915,northside_isd,independent,15915231,tomlinson_el,regular_instructional,,n,n,761,78254,elementary,25.6,10.1,b,-98.73302175,29.53881585
693,bexar_county,15911,east_central_isd,independent,15911108,tradition_el,regular_instructional,,n,n,993,78152,elementary,58.4,3.5,not_rated_senate_bill_1365,-98.22969706,29.42586486
694,bexar_county,15907,san_antonio_isd,independent,15907022,travis_early_college_h_s,regular_instructional,campus_charter,n,n,425,78212,high_school,72.6,8.3,a,-98.49423698,29.447559
695,comal_county,46802,trinity_charter_school,charter,46802001,trinity_charter_schools_-_canyon_lake_campus,alternative_instructional,open_enrollment_charter,y,n,39,78133,high_school,100.0,7.9,not_rated,-98.1803793,29.86484587
696,bexar_county,15910,north_east_isd,independent,15910144,tuscany_heights,regular_instructional,,n,n,686,78260,elementary,37.4,8.6,a,-98.45484872,29.67233654
697,bexar_county,15907,san_antonio_isd,independent,15907244,tynan_early_childhood_campus,regular_instructional,campus_charter,n,n,145,78202,elementary,100.0,23.7,a,-98.44632622,29.42596178
698,travis_county,227806,university_of_texas_university_charter_school,charter,227806034,ut_-_university_charter_school_at_high_point,alternative_instructional,college/university_charter,n,n,44,78229,elem/secondary,20.5,2.6,not_rated,-98.56952283,29.49209939
699,uvalde_county,232904,utopia_isd,independent,232904001,utopia_school,regular_instructional,,n,n,194,78884,elem/secondary,42.5,3.8,b,-99.528678,29.61894946
700,bexar_county,15904,harlandale_isd,independent,15904106,v_m_adams_el,regular_instructional,,n,n,591,78214,elementary,94.3,21.9,c,-98.50196322,29.36876915
701,bexar_county,15915,northside_isd,independent,15915056,vale_middle,regular_instructional,,n,n,1021,78251,middle_school,47.6,7.6,b,-98.6949426,29.45475937
702,bexar_county,15915,northside_isd,independent,15915113,valley_hi_el,regular_instructional,,n,n,309,78227,elementary,80.9,1.9,a,-98.6469206,29.37419418
703,kendall_county,130901,boerne_isd,independent,130901106,van_raub_el,regular_instructional,,n,n,827,78015,elementary,11.0,3.1,a,-98.657334,29.73106049
704,comal_county,46901,new_braunfels_isd,independent,46901111,veramendi_el,regular_instructional,,n,n,910,78132,elementary,25.1,3.5,a,-98.16322674,29.72855209
705,bexar_county,15904,harlandale_isd,independent,15904113,vestal_el,regular_instructional,,n,n,412,78221,elementary,96.1,29.2,b,-98.52165,29.34859947
706,bexar_county,15916,judson_isd,independent,15916010,veterans_memorial_h_s,regular_instructional,,n,n,1773,78266,high_school,44.0,4.1,b,-98.338797,29.608848
707,bexar_county,15915,northside_isd,independent,15915116,villarreal_el,regular_instructional,,n,n,615,78228,elementary,83.7,45.4,c,-98.58934398,29.464767
708,bexar_county,15910,north_east_isd,independent,15910147,vineyard_ranch_el,regular_instructional,,n,n,772,78258,elementary,31.9,30.8,a,-98.52351846,29.61104729
709,bexar_county,15913,lackland_isd,independent,15913001,virginia_allred_stacey_jr/sr_h_s,regular_instructional,,n,n,379,78236,elem/secondary,8.0,2.1,b,-98.61418541,29.37909126
710,guadalupe_county,94901,seguin_isd,independent,94901110,vogel_el,regular_instructional,,n,n,401,78155,elementary,63.4,2.1,c,-97.99132457,29.53557353
711,comal_county,46901,new_braunfels_isd,independent,46901110,voss_farms_el,regular_instructional,,n,n,785,78130,elementary,38.5,26.3,b,-98.12151851,29.6572514
712,kendall_county,130901,boerne_isd,independent,130901043,voss_middle,regular_instructional,,n,n,772,78006,middle_school,8.4,1.4,a,-98.71209281,29.76133776
713,bexar_county,15917,southside_isd,independent,15917102,w_m_pearce_pri,regular_instructional,,n,n,466,78221,elementary,84.3,23.3,b,-98.473491,29.23578
714,comal_county,46901,new_braunfels_isd,independent,46901107,walnut_springs_el,regular_instructional,,n,n,312,78130,elementary,44.4,2.5,a,-98.12089746,29.67335054
715,bexar_county,15910,north_east_isd,independent,15910114,walzem_el,regular_instructional,,n,n,660,78218,elementary,91.0,56.8,b,-98.40092179,29.51029362
716,bexar_county,15915,northside_isd,independent,15915148,wanke_el,regular_instructional,,n,n,649,78249,elementary,36.9,23.9,b,-98.6518885,29.540988
717,bexar_county,15915,northside_isd,independent,15915183,ward_el,regular_instructional,,n,n,759,78254,elementary,50.1,16.2,b,-98.70697047,29.51906112
718,bexar_county,15915,northside_isd,independent,15915019,warren_h_s,regular_instructional,,n,n,2647,78251,high_school,43.2,5.2,b,-98.66858229,29.46117383
719,bexar_county,15907,san_antonio_isd,independent,15907172,washington_el,regular_instructional,,n,n,337,78202,elementary,96.9,16.9,b,-98.457246,29.42725853
720,guadalupe_county,94902,schertz-cibolo-u_city_isd,independent,94902110,watts_el,regular_instructional,,n,n,593,78108,elementary,40.7,1.0,not_rated_senate_bill_1365,-98.25720762,29.5762139
721,guadalupe_county,94901,seguin_isd,independent,94901105,weinert_el,regular_instructional,,n,n,479,78155,elementary,70.8,2.2,c,-97.95665026,29.57959342
722,bexar_county,15915,northside_isd,independent,15915235,wernli_el,regular_instructional,,n,n,770,78245,elementary,27.8,2.4,a,-98.7616935,29.4111
723,bexar_county,15915,northside_isd,independent,15915114,westwood_terrace_el,regular_instructional,,n,n,442,78227,elementary,90.3,29.2,b,-98.63940599,29.40892594
724,bexar_county,15910,north_east_isd,independent,15910137,wetmore_el,regular_instructional,,n,n,518,78247,elementary,56.8,4.7,a,-98.43422912,29.57100024
